EmployeeID,Age,Department,JobRole,MonthlyIncome,YearsAtCompany,DistanceFromHome,EducationLevel,BusinessTravel,OverTime,JobSatisfaction,WorkLifeBalance,PerformanceRating,NumCompaniesWorked,PromotionLast5Years,Attrition
EMP01322,33,Engineering,Junior,5908.92,2,9.0,4,Travel_Frequently,No,2.0,3,4,2,0,No
EMP00815,35,R&D,Senior,8603.71,7,3.0,4,Travel_Rarely,Yes,1.0,1,3,0,0,No
EMP01462,29,Sales,Senior,5469.04,1,17.0,1,Travel_Rarely,No,3.0,4,4,2,0,No
EMP00318,20,R&D,Senior,6379.75,0,7.0,3,Travel_Rarely,Yes,3.0,2,3,4,0,No
EMP00552,36,Sales,Executive,16247.9,2,17.0,4,Travel_Frequently,Yes,3.0,2,3,3,1,No
EMP01273,36,R&D,Manager,9341.76,1,2.0,3,Non-Travel,No,3.0,4,1,4,0,No
EMP00672,21,Sales,Manager,8378.71,0,1.0,3,Travel_Frequently,No,1.0,3,3,1,0,No
EMP01004,38,Engineering,Junior,5205.88,2,12.0,3,Travel_Rarely,No,1.0,3,3,1,0,No
EMP00153,26,Engineering,Junior,4186.62,5,2.0,1,Non-Travel,No,3.0,3,3,3,0,No
EMP00559,43,Sales,Manager,10810.83,3,1.0,5,Travel_Frequently,Yes,2.0,2,4,1,0,No
EMP01087,53,Marketing,Intern,4918.77,11,7.0,4,Travel_Frequently,No,2.0,3,2,1,0,No
EMP01378,33,R&D,Intern,2567.36,1,9.0,2,Travel_Rarely,Yes,1.0,2,3,2,0,Yes
EMP01372,46,Engineering,Junior,4111.46,5,13.0,3,Travel_Rarely,No,3.0,2,3,2,0,Yes
EMP00965,40,Sales,Junior,5789.01,3,1.0,4,Travel_Frequently,Yes,2.0,2,3,3,0,Yes
EMP01282,34,Engineering,Junior,5909.08,6,6.0,3,Travel_Rarely,No,4.0,3,2,2,0,No
EMP01485,44,R&D,Senior,7743.48,3,2.0,4,Travel_Rarely,No,4.0,2,3,3,0,No
EMP00753,40,Sales,Manager,9141.98,1,27.0,3,Travel_Frequently,No,3.0,3,3,1,0,Yes
EMP01041,43,Engineering,Senior,8290.51,3,6.0,5,Travel_Frequently,Yes,2.0,3,3,2,0,No
EMP01359,60,Marketing,Senior,7048.48,4,21.0,2,Travel_Rarely,No,2.0,3,3,4,0,No
EMP00575,38,Marketing,Senior,7263.29,8,4.0,4,Travel_Frequently,No,3.0,3,2,0,0,No
EMP01316,41,Engineering,Senior,8615.27,11,17.0,2,Travel_Frequently,No,4.0,3,4,1,1,No
EMP00265,46,R&D,Senior,6873.51,2,3.0,4,Travel_Rarely,No,4.0,2,3,5,0,No
EMP00292,44,Sales,Junior,5066.19,8,8.0,3,Travel_Rarely,Yes,2.0,2,1,2,0,No
EMP01301,51,Engineering,Intern,3972.31,4,1.0,4,Non-Travel,No,4.0,3,4,5,0,Yes
EMP00600,46,R&D,Senior,5966.39,3,8.0,1,Travel_Frequently,No,2.0,4,4,5,0,No
EMP00968,27,R&D,Manager,8422.28,0,12.0,1,Travel_Rarely,No,3.0,3,2,2,1,Yes
EMP00155,44,Sales,Junior,4590.0,1,31.0,3,Travel_Rarely,Yes,2.0,1,2,3,0,Yes
EMP00949,20,Engineering,Manager,9467.86,0,6.0,4,Travel_Rarely,No,3.0,1,3,1,0,No
EMP00023,40,Sales,Senior,7727.14,1,3.0,4,Travel_Rarely,No,2.0,4,2,2,1,No
EMP01279,40,Engineering,Senior,6872.99,1,1.0,5,Travel_Rarely,No,4.0,3,3,6,0,No
EMP01425,23,Sales,Manager,8616.45,3,1.0,1,Travel_Rarely,No,3.0,3,3,1,0,Yes
EMP01123,24,Engineering,Senior,8422.71,4,11.0,4,Non-Travel,No,4.0,3,3,1,0,No
EMP01495,28,Sales,Senior,8607.39,8,26.0,3,Travel_Rarely,Yes,2.0,3,3,2,0,No
EMP01056,26,R&D,Manager,8454.98,3,2.0,1,Travel_Frequently,Yes,4.0,2,4,3,0,No
EMP01415,33,HR,Junior,5160.18,7,13.0,3,Travel_Rarely,No,4.0,4,4,3,0,No
EMP01383,42,R&D,Senior,5885.5,1,9.0,4,Travel_Frequently,No,4.0,2,3,0,1,No
EMP00259,34,HR,Senior,6395.82,2,23.0,1,Travel_Frequently,No,3.0,3,3,4,0,No
EMP00228,24,Sales,Junior,5558.88,4,8.0,5,Travel_Rarely,Yes,2.0,3,3,2,0,No
EMP00317,31,R&D,Senior,8404.34,3,11.0,5,Travel_Frequently,Yes,3.0,2,3,6,1,No
EMP01197,37,Engineering,Intern,3961.08,5,1.0,4,Travel_Rarely,No,3.0,3,2,3,0,No
EMP00108,33,Engineering,Manager,10095.39,4,4.0,3,Travel_Rarely,Yes,1.0,2,3,1,0,Yes
EMP01390,32,R&D,Senior,7021.67,6,15.0,3,Travel_Rarely,Yes,3.0,3,3,3,0,Yes
EMP01162,31,Sales,Senior,7142.42,8,1.0,2,Travel_Rarely,No,3.0,1,4,2,0,Yes
EMP00428,29,Marketing,Senior,6809.18,0,1.0,4,Travel_Rarely,Yes,1.0,1,1,4,0,Yes
EMP00086,49,HR,Junior,,1,6.0,2,Travel_Rarely,No,,2,3,0,0,No
EMP00887,40,R&D,Junior,6057.11,9,2.0,3,Travel_Rarely,Yes,2.0,2,3,4,0,No
EMP01416,54,Marketing,Senior,6355.24,3,11.0,4,Travel_Rarely,No,3.0,4,3,0,0,No
EMP01049,38,Sales,Manager,10205.35,3,5.0,4,Travel_Rarely,No,4.0,2,3,4,1,No
EMP00593,20,Sales,Senior,7389.1,0,1.0,5,Travel_Frequently,No,3.0,3,4,2,0,No
EMP00611,41,Engineering,Manager,10758.83,4,5.0,5,Non-Travel,No,4.0,2,3,1,1,No
EMP00577,31,Sales,Senior,7037.35,2,19.0,4,Travel_Rarely,No,1.0,3,2,3,1,Yes
EMP00525,37,Marketing,Senior,8487.06,5,6.0,5,Travel_Frequently,No,2.0,3,3,0,0,No
EMP00031,44,Sales,Junior,5174.62,7,11.0,2,Travel_Rarely,Yes,1.0,2,2,2,0,No
EMP00011,38,Engineering,Senior,6881.19,1,1.0,1,Travel_Rarely,No,2.0,3,3,0,0,No
EMP01304,44,R&D,Senior,6704.28,5,8.0,2,Non-Travel,Yes,3.0,2,3,4,1,No
EMP00439,50,Sales,Executive,16182.64,13,3.0,2,Travel_Rarely,Yes,2.0,3,3,2,0,No
EMP00343,28,Engineering,Junior,4951.23,4,7.0,3,Travel_Rarely,Yes,3.0,4,4,2,0,No
EMP00711,39,R&D,Junior,4802.71,2,11.0,3,Travel_Rarely,No,3.0,4,3,1,0,No
EMP00846,33,Engineering,Manager,,2,1.0,3,Travel_Rarely,No,2.0,3,1,2,0,No
EMP00459,20,HR,Senior,7292.53,0,8.0,5,Travel_Rarely,No,2.0,3,4,1,0,No
EMP00849,36,Sales,Manager,10629.28,2,8.0,4,Travel_Rarely,Yes,3.0,3,3,2,0,No
EMP00670,33,Engineering,Manager,10444.85,6,5.0,5,Travel_Rarely,Yes,3.0,2,3,1,0,No
EMP01294,22,Sales,Junior,5045.31,0,26.0,4,Travel_Rarely,Yes,2.0,2,4,3,1,No
EMP00126,29,Sales,Intern,4696.97,9,5.0,3,Non-Travel,Yes,2.0,3,1,1,1,No
EMP00258,38,Marketing,Manager,10410.63,1,4.0,3,Non-Travel,No,3.0,4,3,1,0,Yes
EMP01195,35,HR,Junior,5304.77,2,23.0,4,Travel_Frequently,No,4.0,4,4,2,1,No
EMP00838,20,Marketing,Senior,6796.04,0,11.0,4,Non-Travel,No,2.0,3,3,4,0,No
EMP00314,29,Marketing,Senior,7031.85,3,4.0,3,Travel_Rarely,No,4.0,2,3,4,1,No
EMP00882,32,Sales,Manager,10844.35,7,4.0,5,Travel_Frequently,No,3.0,4,4,2,1,No
EMP01062,21,Sales,Junior,4641.14,1,3.0,2,Travel_Rarely,No,4.0,2,4,2,0,No
EMP00005,22,Marketing,Senior,6893.14,0,1.0,3,Travel_Rarely,No,4.0,4,4,1,0,No
EMP01065,32,Engineering,Executive,16907.48,8,11.0,4,Travel_Rarely,No,3.0,3,4,3,0,No
EMP00199,48,Engineering,Intern,2655.45,2,19.0,2,Travel_Rarely,No,4.0,4,2,0,0,No
EMP00629,47,R&D,Junior,5130.55,1,2.0,3,Travel_Rarely,No,2.0,4,3,0,0,Yes
EMP00410,36,R&D,Senior,5051.81,3,1.0,2,Travel_Frequently,No,4.0,3,4,2,0,No
EMP01257,27,Sales,Senior,7229.43,1,7.0,4,Travel_Rarely,Yes,3.0,3,3,3,1,No
EMP00717,34,Engineering,Junior,4540.94,3,10.0,2,Travel_Rarely,No,3.0,4,3,2,1,No
EMP00840,42,Marketing,Senior,7919.45,1,10.0,5,Non-Travel,No,4.0,2,3,1,0,No
EMP00175,44,Engineering,Executive,15744.34,3,1.0,1,Travel_Rarely,No,3.0,3,3,3,0,Yes
EMP01278,32,Sales,Manager,9598.02,0,14.0,3,Travel_Frequently,Yes,1.0,1,3,1,0,No
EMP01083,41,R&D,Junior,5762.61,11,20.0,3,Travel_Rarely,No,1.0,4,3,2,0,No
EMP00470,39,R&D,Junior,4613.27,1,3.0,3,Travel_Rarely,No,4.0,4,3,2,0,Yes
EMP00203,38,Engineering,Senior,7201.09,1,3.0,3,Travel_Rarely,No,4.0,3,3,6,1,No
EMP00962,45,Engineering,Junior,6406.69,12,10.0,3,Non-Travel,Yes,1.0,3,3,2,0,No
EMP00596,20,Marketing,Senior,6300.1,0,7.0,4,Travel_Rarely,No,1.0,4,3,1,1,No
EMP00632,38,Engineering,Senior,6865.22,1,3.0,2,Travel_Frequently,No,3.0,3,3,2,0,No
EMP00178,24,R&D,Senior,6851.96,4,1.0,4,Travel_Rarely,No,4.0,2,3,3,0,Yes
EMP00276,42,Sales,Senior,6695.34,4,6.0,3,Travel_Rarely,No,3.0,2,1,4,0,Yes
EMP00898,31,R&D,Senior,6682.87,1,26.0,1,Travel_Rarely,Yes,4.0,2,4,4,0,Yes
EMP00413,48,Marketing,Senior,7532.97,2,4.0,3,Travel_Rarely,Yes,4.0,3,2,2,0,No
EMP00014,48,Sales,Junior,8152.57,15,34.0,4,Travel_Rarely,No,3.0,2,3,1,0,No
EMP00484,40,R&D,Senior,7304.69,1,1.0,4,Travel_Rarely,Yes,3.0,3,4,3,0,Yes
EMP01464,40,Sales,Junior,5621.48,7,10.0,4,Non-Travel,No,4.0,3,4,2,0,No
EMP01453,43,R&D,Intern,3016.53,3,4.0,3,Travel_Frequently,No,4.0,3,2,5,0,No
EMP00476,38,Sales,Executive,16528.13,2,1.0,4,Non-Travel,No,4.0,2,4,3,0,No
EMP00904,39,Engineering,Senior,5324.13,1,18.0,2,Non-Travel,No,3.0,3,3,3,0,Yes
EMP00539,35,R&D,Senior,8795.93,6,6.0,4,Non-Travel,No,3.0,4,3,3,0,No
EMP00616,57,Marketing,Senior,7796.4,5,6.0,4,Travel_Rarely,Yes,2.0,4,3,2,0,No
EMP01394,34,Marketing,Manager,10655.68,2,2.0,4,Non-Travel,No,4.0,3,2,0,0,Yes
EMP00118,50,Sales,Junior,4756.31,4,1.0,3,Non-Travel,Yes,3.0,3,3,0,1,Yes
EMP00537,42,R&D,Intern,2200.0,4,23.0,1,Travel_Rarely,No,3.0,2,1,1,0,Yes
EMP01124,34,Marketing,Junior,6109.85,9,9.0,4,Travel_Rarely,No,3.0,3,4,1,0,Yes
EMP01125,35,Engineering,Intern,4358.3,4,4.0,4,Travel_Frequently,No,4.0,3,2,2,0,Yes
EMP00642,47,Sales,Executive,15975.6,2,1.0,4,Travel_Rarely,Yes,2.0,2,3,1,0,No
EMP00603,36,R&D,Senior,,1,2.0,3,Travel_Rarely,No,3.0,3,3,0,0,No
EMP01206,32,R&D,Intern,4294.99,3,10.0,4,Travel_Frequently,No,2.0,3,3,1,1,No
EMP01185,31,HR,Intern,5140.3,6,2.0,4,Travel_Rarely,No,3.0,4,3,0,0,No
EMP01276,41,Marketing,Junior,3288.21,1,3.0,2,Non-Travel,No,4.0,2,3,5,0,No
EMP00164,51,R&D,Senior,7225.02,3,8.0,4,Travel_Rarely,No,1.0,3,3,2,1,No
EMP00112,25,Sales,Junior,4184.64,5,1.0,2,Travel_Frequently,No,4.0,3,4,3,0,No
EMP00345,20,Sales,Senior,7449.19,0,1.0,4,Travel_Rarely,No,4.0,3,3,0,1,No
EMP01186,27,Engineering,Junior,6772.0,7,10.0,4,Travel_Rarely,No,3.0,2,3,2,0,No
EMP00619,24,Sales,Junior,3786.84,3,24.0,2,Travel_Rarely,No,3.0,3,4,4,1,No
EMP00483,45,Sales,Intern,2491.12,3,14.0,1,Travel_Rarely,No,3.0,3,3,3,0,Yes
EMP01328,39,Sales,Manager,10284.68,2,7.0,3,Travel_Rarely,No,3.0,3,4,3,1,No
EMP00985,52,Sales,Junior,5862.61,10,14.0,1,Travel_Rarely,No,3.0,4,3,2,0,No
EMP00131,43,Sales,Intern,6044.04,12,1.0,2,Travel_Frequently,No,2.0,1,3,4,1,No
EMP01289,27,Sales,Senior,6772.75,2,8.0,3,Non-Travel,No,3.0,2,3,4,1,Yes
EMP01469,28,Engineering,Manager,10586.93,3,1.0,2,Travel_Rarely,No,4.0,3,1,3,0,No
EMP00339,38,Sales,Senior,6199.01,3,8.0,3,Travel_Rarely,No,4.0,4,3,1,0,No
EMP00991,32,R&D,Executive,16082.62,3,14.0,3,Travel_Rarely,No,3.0,3,3,1,1,No
EMP01066,25,HR,Junior,3899.88,0,11.0,2,Travel_Frequently,Yes,3.0,2,3,2,0,No
EMP00073,36,R&D,Senior,7335.45,7,16.0,3,Travel_Frequently,Yes,2.0,1,3,1,0,Yes
EMP00515,27,Marketing,Intern,2200.0,2,1.0,1,Travel_Rarely,Yes,4.0,3,2,0,1,No
EMP01000,31,Sales,Senior,9793.84,10,4.0,5,Travel_Frequently,No,2.0,3,3,2,0,No
EMP00516,43,HR,Senior,6051.87,1,15.0,3,Travel_Rarely,Yes,1.0,3,4,2,0,No
EMP01218,36,Engineering,Senior,8060.61,9,2.0,4,Travel_Rarely,No,2.0,3,3,0,0,No
EMP00379,20,Sales,Senior,7021.88,0,2.0,4,Travel_Rarely,Yes,3.0,2,3,5,1,No
EMP00013,27,R&D,Senior,6812.65,3,1.0,3,Travel_Rarely,Yes,3.0,1,3,3,0,No
EMP00448,20,Sales,Senior,7461.18,0,2.0,5,Travel_Rarely,No,4.0,3,4,0,1,No
EMP01290,39,Engineering,Manager,10940.73,9,30.0,2,Travel_Frequently,No,1.0,3,3,3,1,No
EMP00209,36,Engineering,Junior,3615.82,0,1.0,3,Travel_Frequently,No,3.0,4,4,2,0,No
EMP00304,20,Marketing,Junior,2649.5,0,1.0,2,Travel_Frequently,No,4.0,3,4,4,0,Yes
EMP00577,31,Sales,Senior,7037.35,2,19.0,4,Travel_Rarely,No,1.0,3,2,3,1,Yes
EMP00621,36,HR,Executive,15323.08,5,27.0,1,Non-Travel,Yes,2.0,2,2,2,0,Yes
EMP01187,39,R&D,Junior,5823.38,4,9.0,4,Travel_Frequently,Yes,2.0,2,3,0,0,No
EMP01063,36,R&D,Senior,7572.93,5,1.0,4,Travel_Rarely,No,3.0,3,3,1,0,Yes
EMP00566,36,Engineering,Intern,3252.84,3,1.0,3,Non-Travel,No,2.0,3,2,1,0,No
EMP01377,31,HR,Junior,5253.19,0,7.0,3,Travel_Rarely,No,2.0,3,3,4,1,Yes
EMP00694,38,Engineering,Senior,8355.94,6,4.0,3,Travel_Frequently,No,3.0,3,4,3,0,No
EMP01106,34,Sales,Senior,7988.83,1,4.0,4,Travel_Rarely,No,4.0,1,4,3,0,No
EMP00930,43,R&D,Manager,10960.52,4,27.0,3,Travel_Rarely,Yes,2.0,3,4,3,1,Yes
EMP00645,28,Engineering,Junior,5307.75,4,6.0,3,Travel_Rarely,No,2.0,3,3,3,0,Yes
EMP00883,39,Marketing,Senior,8128.28,3,9.0,5,Travel_Frequently,No,4.0,2,3,1,0,No
EMP00341,20,Marketing,Junior,5422.58,0,3.0,4,Travel_Rarely,No,3.0,2,3,2,1,No
EMP00908,20,HR,Intern,2200.0,0,1.0,3,Travel_Rarely,No,2.0,2,3,3,1,No
EMP00347,27,Marketing,Intern,2601.03,3,1.0,3,Travel_Frequently,No,2.0,3,3,1,0,No
EMP01434,35,Engineering,Intern,5037.5,15,18.0,3,Travel_Rarely,Yes,3.0,2,3,2,1,No
EMP01320,38,Engineering,Manager,10214.8,1,1.0,4,Travel_Rarely,No,3.0,3,3,4,0,No
EMP00305,22,Sales,Manager,,2,24.0,3,Non-Travel,Yes,2.0,2,3,3,1,Yes
EMP00037,49,Engineering,Senior,6386.51,2,5.0,2,Travel_Rarely,No,2.0,3,3,1,1,No
EMP00812,36,Engineering,Junior,4127.87,2,12.0,3,Travel_Rarely,Yes,4.0,2,3,3,0,Yes
EMP00043,45,Engineering,Junior,3905.17,1,6.0,1,Travel_Rarely,Yes,3.0,3,2,1,0,Yes
EMP00941,44,HR,Senior,7637.42,2,5.0,3,Travel_Rarely,No,4.0,1,1,1,0,No
EMP00395,27,R&D,Manager,10438.56,5,18.0,2,Travel_Rarely,No,2.0,2,3,2,1,No
EMP00879,32,R&D,Junior,4077.72,1,4.0,2,Travel_Rarely,Yes,3.0,3,3,1,1,No
EMP01144,30,Engineering,Junior,5079.74,3,1.0,4,Travel_Rarely,No,3.0,4,1,1,0,Yes
EMP01219,31,Engineering,Senior,7685.19,1,20.0,3,Travel_Rarely,No,3.0,2,3,3,0,No
EMP00734,40,Engineering,Intern,2720.58,3,10.0,4,Non-Travel,No,3.0,3,2,1,0,Yes
EMP00460,42,HR,Intern,3666.84,3,7.0,5,Non-Travel,No,2.0,3,3,2,0,Yes
EMP00708,27,Sales,Senior,,2,,2,Travel_Rarely,No,,3,2,4,0,No
EMP00424,32,Marketing,Senior,6851.51,1,2.0,3,Non-Travel,No,3.0,4,2,4,0,Yes
EMP01493,28,HR,Junior,3815.11,1,1.0,2,Travel_Rarely,Yes,4.0,3,3,0,0,No
EMP01349,28,Sales,Junior,6117.07,3,1.0,5,Non-Travel,No,3.0,3,4,0,1,No
EMP00880,46,R&D,Junior,4497.34,3,1.0,2,Travel_Rarely,No,1.0,3,3,1,1,Yes
EMP00295,41,Marketing,Senior,6731.01,3,2.0,3,Travel_Rarely,Yes,4.0,3,4,3,0,No
EMP00586,29,Engineering,Intern,4416.0,4,10.0,4,Travel_Rarely,No,2.0,4,3,2,0,Yes
EMP00027,35,HR,Junior,5146.74,5,1.0,2,Travel_Frequently,Yes,2.0,1,2,0,0,Yes
EMP00681,36,R&D,Manager,9880.95,3,1.0,4,Travel_Frequently,No,4.0,2,4,4,1,No
EMP01052,44,R&D,Senior,6371.99,2,11.0,3,Travel_Rarely,No,3.0,3,4,4,0,No
EMP01047,35,R&D,Junior,4657.0,8,17.0,3,Travel_Rarely,No,3.0,3,3,3,0,Yes
EMP00136,31,Engineering,Intern,2200.0,3,1.0,2,Travel_Rarely,Yes,2.0,2,3,1,1,Yes
EMP00511,22,Sales,Junior,5248.9,2,12.0,3,Non-Travel,No,3.0,3,3,2,0,No
EMP00211,26,Marketing,Senior,7853.87,4,2.0,2,Travel_Frequently,No,4.0,1,4,2,0,No
EMP01112,33,Sales,Manager,11708.26,6,5.0,5,Non-Travel,No,4.0,4,3,1,0,No
EMP00354,24,Engineering,Junior,5553.18,4,10.0,4,Travel_Rarely,No,4.0,2,3,1,0,No
EMP00955,23,HR,Senior,5934.33,0,3.0,3,Travel_Rarely,Yes,3.0,3,3,3,0,Yes
EMP01255,27,R&D,Senior,7595.49,4,6.0,3,Non-Travel,No,2.0,2,3,5,0,No
EMP00853,26,R&D,Junior,4223.52,2,14.0,3,Travel_Rarely,No,3.0,2,4,1,0,Yes
EMP00056,43,Sales,Junior,5432.74,5,17.0,5,Travel_Rarely,No,4.0,3,4,1,0,No
EMP00464,30,Engineering,Executive,16185.7,5,7.0,4,Travel_Rarely,No,3.0,3,3,2,1,No
EMP01429,27,Marketing,Manager,8944.38,1,1.0,2,Travel_Rarely,No,2.0,1,2,1,0,No
EMP01450,31,Sales,Manager,10881.79,4,1.0,3,Travel_Rarely,No,4.0,3,3,3,0,No
EMP00857,35,HR,Senior,6800.68,2,14.0,3,Travel_Rarely,No,4.0,4,3,1,1,No
EMP00217,45,Engineering,Junior,,9,,4,Travel_Rarely,No,,4,3,0,0,No
EMP01424,28,Engineering,Junior,4281.39,0,40.0,1,Travel_Frequently,No,4.0,3,4,2,0,No
EMP00041,38,R&D,Senior,9595.4,10,13.0,4,Travel_Rarely,Yes,3.0,3,4,1,0,Yes
EMP00885,20,R&D,Intern,3812.01,0,6.0,3,Travel_Rarely,No,4.0,4,3,3,0,No
EMP00397,20,HR,Junior,3445.48,0,6.0,1,Travel_Rarely,No,3.0,4,3,0,0,No
EMP01461,33,R&D,Junior,4598.55,0,3.0,3,Travel_Frequently,No,2.0,4,3,6,0,No
EMP01060,31,Engineering,Senior,7260.36,2,9.0,5,Non-Travel,Yes,2.0,2,3,3,1,No
EMP01247,41,Sales,Junior,3727.07,2,2.0,2,Non-Travel,No,3.0,3,3,3,0,No
EMP01392,37,R&D,Executive,16330.19,10,3.0,2,Travel_Rarely,No,3.0,2,3,2,0,No
EMP00989,29,Engineering,Manager,11308.29,1,4.0,5,Travel_Rarely,Yes,1.0,1,3,2,0,No
EMP01404,31,Engineering,Junior,6442.51,11,7.0,4,Travel_Rarely,No,3.0,4,2,3,0,No
EMP00179,39,Sales,Junior,5598.09,1,1.0,4,Travel_Rarely,No,2.0,3,3,2,0,No
EMP00177,21,R&D,Junior,4833.02,1,27.0,4,Travel_Rarely,No,1.0,3,3,3,0,No
EMP00741,28,Engineering,Manager,9812.52,3,3.0,3,Travel_Rarely,No,1.0,2,3,3,0,No
EMP00508,32,R&D,Manager,9740.07,1,1.0,3,Travel_Rarely,No,3.0,3,3,1,0,No
EMP00571,43,R&D,Senior,6863.8,7,2.0,2,Travel_Rarely,No,2.0,2,3,1,0,No
EMP00921,35,R&D,Junior,3722.64,0,1.0,1,Travel_Rarely,Yes,1.0,2,3,5,0,No
EMP01329,42,Sales,Senior,8226.3,12,11.0,3,Non-Travel,No,3.0,2,3,1,1,No
EMP00301,54,Marketing,Senior,7168.1,8,2.0,2,Travel_Rarely,No,3.0,3,3,1,0,No
EMP01431,33,Sales,Senior,6894.94,1,32.0,4,Travel_Rarely,No,2.0,2,2,1,0,No
EMP00981,42,R&D,Senior,6563.99,1,5.0,3,Travel_Frequently,No,2.0,4,3,4,0,No
EMP00640,25,Sales,Junior,6355.27,3,11.0,4,Travel_Frequently,Yes,1.0,1,3,1,1,Yes
EMP00564,37,R&D,Manager,9174.32,1,7.0,2,Travel_Rarely,No,4.0,4,3,3,0,No
EMP01259,45,Engineering,Junior,4667.35,2,14.0,4,Non-Travel,No,3.0,2,2,0,0,No
EMP00079,33,R&D,Junior,5089.01,0,13.0,3,Travel_Rarely,No,3.0,3,3,2,1,No
EMP00519,26,R&D,Junior,5122.03,1,3.0,2,Non-Travel,No,4.0,3,4,2,0,No
EMP01401,36,Sales,Senior,5908.06,3,5.0,2,Travel_Rarely,Yes,1.0,3,2,3,0,Yes
EMP00727,43,R&D,Senior,6798.68,1,40.0,3,Travel_Rarely,Yes,2.0,1,3,7,0,Yes
EMP00229,45,Engineering,Senior,8374.15,12,2.0,2,Travel_Frequently,No,3.0,2,3,2,0,Yes
EMP00819,34,Marketing,Junior,5166.88,5,16.0,4,Travel_Rarely,No,3.0,3,3,2,1,No
EMP01073,20,Engineering,Junior,4950.83,0,24.0,3,Travel_Rarely,No,2.0,3,3,1,1,No
EMP00051,37,R&D,Senior,6540.62,2,7.0,3,Travel_Rarely,No,4.0,2,2,1,0,No
EMP00030,38,R&D,Senior,6988.47,2,4.0,2,Non-Travel,No,3.0,3,2,3,0,No
EMP00634,40,Engineering,Junior,5205.81,11,1.0,3,Travel_Rarely,No,2.0,3,4,4,1,Yes
EMP00657,47,Engineering,Senior,8123.65,3,21.0,5,Travel_Rarely,No,1.0,3,4,0,0,No
EMP00562,30,HR,Senior,8145.2,7,1.0,3,Non-Travel,No,3.0,2,4,1,1,Yes
EMP01342,29,Sales,Junior,6754.61,8,1.0,4,Non-Travel,No,1.0,3,4,3,0,No
EMP01182,41,R&D,Junior,5077.82,5,3.0,3,Travel_Frequently,Yes,2.0,1,4,1,0,Yes
EMP00226,39,R&D,Executive,14226.72,1,8.0,4,Travel_Rarely,No,3.0,3,3,2,0,No
EMP01139,37,R&D,Senior,5796.01,1,7.0,3,Travel_Rarely,No,4.0,1,3,3,0,No
EMP00204,21,Marketing,Junior,4997.39,1,1.0,4,Non-Travel,Yes,3.0,3,3,1,0,No
EMP00445,29,Marketing,Junior,3732.36,0,12.0,2,Travel_Rarely,No,2.0,3,2,2,0,No
EMP00372,25,R&D,Intern,2629.22,1,5.0,3,Travel_Rarely,No,3.0,3,2,7,0,No
EMP00033,36,R&D,Manager,9777.58,3,1.0,3,Travel_Rarely,No,2.0,3,3,1,0,Yes
EMP01126,27,HR,Junior,7002.9,7,1.0,4,Travel_Rarely,Yes,4.0,2,3,1,0,Yes
EMP01211,37,Engineering,Manager,12056.36,13,3.0,3,Travel_Frequently,No,2.0,3,3,1,0,No
EMP00966,22,R&D,Manager,10264.03,0,2.0,4,Travel_Frequently,Yes,4.0,3,4,1,0,No
EMP01067,51,Sales,Senior,7360.05,2,6.0,4,Travel_Rarely,No,3.0,3,3,0,0,Yes
EMP00894,27,HR,Intern,3563.48,1,2.0,5,Non-Travel,Yes,2.0,1,4,2,0,Yes
EMP00669,42,HR,Manager,10511.61,5,14.0,3,Travel_Rarely,Yes,3.0,2,2,2,0,No
EMP01210,46,Engineering,Junior,,2,,4,Travel_Frequently,No,,2,3,1,0,Yes
EMP01234,32,R&D,Junior,5399.93,5,1.0,2,Travel_Frequently,No,3.0,3,4,0,0,No
EMP00959,33,Marketing,Senior,7396.93,2,4.0,4,Travel_Frequently,Yes,2.0,1,3,6,0,No
EMP00335,23,Sales,Senior,7273.0,1,1.0,3,Travel_Rarely,Yes,1.0,3,4,4,0,Yes
EMP00383,44,R&D,Senior,6579.59,2,5.0,3,Travel_Rarely,No,4.0,3,4,1,0,No
EMP01090,35,Engineering,Intern,3377.87,3,1.0,3,Travel_Rarely,No,3.0,1,4,2,0,No
EMP01147,38,R&D,Manager,10544.32,2,4.0,5,Travel_Rarely,Yes,2.0,3,4,4,0,No
EMP00373,42,R&D,Senior,6750.51,8,22.0,2,Travel_Frequently,No,2.0,3,4,2,0,Yes
EMP00152,43,HR,Senior,6507.2,4,20.0,3,Non-Travel,No,4.0,3,4,6,0,Yes
EMP00960,37,Sales,Junior,4919.95,4,6.0,2,Travel_Rarely,No,2.0,4,2,1,0,No
EMP00779,36,Sales,Junior,4395.85,1,1.0,4,Travel_Rarely,No,3.0,3,3,0,0,No
EMP01016,35,Engineering,Junior,3709.64,1,4.0,2,Travel_Frequently,No,1.0,2,4,3,0,No
EMP00004,42,Engineering,Junior,5207.28,7,1.0,2,Travel_Frequently,No,3.0,2,1,1,0,No
EMP00387,28,Engineering,Senior,7141.63,0,1.0,4,Travel_Rarely,No,4.0,2,4,4,0,No
EMP00703,42,Sales,Manager,11483.72,9,7.0,4,Travel_Frequently,No,3.0,3,3,1,0,No
EMP00643,31,Sales,Intern,2957.23,1,1.0,4,Non-Travel,Yes,3.0,2,3,3,0,Yes
EMP00430,20,R&D,Manager,9370.86,0,3.0,3,Travel_Rarely,No,2.0,3,1,1,0,No
EMP01191,43,R&D,Intern,3330.73,2,7.0,4,Travel_Frequently,No,2.0,3,2,3,1,No
EMP01466,25,Engineering,Senior,6590.41,0,3.0,3,Non-Travel,No,3.0,3,3,3,0,Yes
